timestamp,visitorid,event,itemid,transactionid
2015-06-14 16:31:46.939,782961,transaction,372188,17319.0
2015-06-14 16:31:46.939,782961,transaction,355891,17319.0
2015-06-14 20:05:50.040,379058,transaction,368360,12342.0
2015-06-14 20:05:50.102,379058,transaction,288901,12342.0
2015-06-14 21:35:33.304,1143383,transaction,127969,9438.0
2015-06-15 01:39:12.125,311205,transaction,47174,13256.0
2015-06-14 12:27:55.384,1021811,transaction,39070,17282.0
2015-06-14 07:51:49.193,1190855,transaction,211299,13575.0
2015-06-14 23:36:11.639,843535,transaction,357531,13165.0
2015-06-15 00:03:06.179,410385,transaction,316753,16174.0
2015-06-15 03:43:16.245,2242,transaction,402047,4407.0
2015-06-15 03:09:08.994,913045,transaction,111306,11943.0
2015-06-14 22:38:45.207,1150086,transaction,126557,6565.0
2015-06-14 16:31:46.939,782961,transaction,235971,17319.0
2015-06-14 16:28:01.592,595595,transaction,329311,3637.0
2015-06-15 02:20:46.504,967857,transaction,209306,14925.0
2015-06-15 02:21:52.553,138131,transaction,271151,1716.0
2015-06-15 02:15:33.005,721106,transaction,341009,11910.0
2015-06-15 01:46:20.820,549672,transaction,258608,11848.0
2015-06-14 19:55:55.736,645414,transaction,237422,8433.0
2015-06-14 19:06:55.289,432569,transaction,180751,13136.0
2015-06-14 22:48:42.395,998962,transaction,220587,15362.0
2015-06-15 03:53:10.893,555544,transaction,39539,15911.0
2015-06-15 03:53:10.893,555544,transaction,172393,15911.0
2015-06-14 20:03:46.020,1150086,transaction,176757,8803.0
2015-06-14 20:05:50.102,379058,transaction,18717,12342.0
2015-06-14 20:05:50.102,379058,transaction,125799,12342.0
2015-06-14 20:05:50.165,379058,transaction,254029,12342.0
2015-06-14 20:23:13.227,1326042,transaction,338595,11835.0
2015-06-14 21:22:53.159,1143383,transaction,267347,12373.0
2015-06-14 07:21:07.480,354554,transaction,369933,15129.0
2015-06-14 06:05:52.033,602003,transaction,161703,14414.0
2015-06-14 07:00:20.341,322645,transaction,458526,14972.0
2015-06-14 06:15:13.935,975595,transaction,27516,536.0
2015-06-14 06:00:02.620,1311118,transaction,448124,12911.0
2015-06-14 12:27:47.331,1021811,transaction,39070,17282.0
2015-06-15 02:54:33.662,667569,transaction,218170,5361.0
2015-06-17 03:05:32.670,217712,transaction,12765,13947.0
2015-06-16 23:44:44.164,168889,transaction,378199,11236.0
2015-06-17 00:16:12.144,7016,transaction,411039,14920.0
2015-06-17 00:02:22.742,1165148,transaction,97890,8903.0
2015-06-17 00:09:52.142,1287670,transaction,436360,15203.0
2015-06-16 17:52:31.970,897665,transaction,383100,12785.0
2015-06-16 16:58:13.767,373274,transaction,375955,6377.0
2015-06-17 03:39:54.339,102676,transaction,162745,5694.0
2015-06-17 03:31:25.587,1337048,transaction,78388,10119.0
2015-06-16 18:48:17.209,169589,transaction,446478,11499.0
2015-06-16 18:10:34.403,872338,transaction,164045,11786.0
2015-06-16 18:57:11.507,76757,transaction,369158,11946.0
2015-06-16 18:27:16.821,46535,transaction,286731,1485.0
2015-06-16 23:00:09.784,537639,transaction,210002,9067.0
2015-06-16 23:07:15.300,1161163,transaction,456056,4088.0
2015-06-16 22:14:32.314,1365958,transaction,218794,5250.0
2015-06-16 22:27:26.252,1322599,transaction,310702,3291.0
2015-06-16 22:29:30.368,729498,transaction,102410,2607.0
2015-06-16 15:14:32.874,1160112,transaction,35956,14115.0
2015-06-16 20:08:23.264,46535,transaction,119639,11928.0
2015-06-16 20:52:06.875,712773,transaction,379652,13791.0
2015-06-16 20:33:07.582,1086897,transaction,27516,2411.0
2015-06-16 20:56:55.945,1161163,transaction,163440,6756.0
2015-06-16 21:03:12.888,1161163,transaction,113440,3209.0
2015-06-16 19:47:40.172,1065255,transaction,203817,15937.0
2015-06-16 19:52:30.916,279876,transaction,250094,3854.0
2015-06-16 19:33:52.951,819587,transaction,442902,11474.0
2015-06-16 22:02:02.949,962631,transaction,106958,1581.0
2015-06-16 21:46:42.687,503489,transaction,54566,13348.0
2015-06-16 21:14:20.614,1161163,transaction,99667,1382.0
2015-06-16 21:57:09.281,1161163,transaction,318941,14453.0
2015-06-17 04:38:53.239,1197647,transaction,190217,9969.0
2015-06-17 05:21:24.843,1096142,transaction,29873,892.0
2015-06-17 05:16:46.750,664763,transaction,308648,12805.0
2015-06-17 00:53:06.548,359094,transaction,299384,15093.0
2015-06-17 01:14:58.013,458889,transaction,242456,8475.0
2015-06-17 05:42:17.914,715804,transaction,32591,9973.0
2015-06-17 05:38:09.340,557700,transaction,335459,9562.0
2015-06-17 05:38:09.356,557700,transaction,191634,9562.0
2015-06-17 05:56:01.617,291472,transaction,296989,13554.0
2015-06-17 05:16:46.719,664763,transaction,68704,12805.0
2015-06-16 17:15:36.475,635987,transaction,387652,13609.0
2015-06-16 17:10:42.643,373274,transaction,375955,16957.0
2015-06-16 20:34:38.361,354751,transaction,371474,17205.0
2015-06-16 21:00:22.786,782523,transaction,436143,6683.0
2015-06-16 20:55:26.910,410791,transaction,302858,13649.0
2015-06-17 03:43:43.396,1220101,transaction,179538,5731.0
2015-06-17 03:55:13.853,1378003,transaction,200425,114.0
2015-06-17 03:38:15.192,211278,transaction,461455,8936.0
2015-06-16 22:55:12.291,615486,transaction,47940,1788.0
2015-06-16 22:21:09.396,564986,transaction,365691,5329.0
2015-06-16 11:53:09.443,1007248,transaction,20158,11165.0
2015-06-16 18:10:34.387,872338,transaction,104417,11786.0
2015-06-16 18:10:34.403,872338,transaction,215765,11786.0
2015-06-16 18:47:57.690,530559,transaction,172696,4567.0
2015-06-16 17:57:47.938,430186,transaction,90931,7990.0
2015-06-17 02:54:06.176,869183,transaction,5070,8612.0
2015-06-17 02:22:39.252,1127406,transaction,290433,13003.0
2015-06-17 02:07:08.205,1287670,transaction,461671,6936.0
2015-06-16 19:31:51.851,717701,transaction,13730,1659.0
2015-06-16 19:18:50.221,614785,transaction,449559,13101.0
2015-06-16 19:17:41.213,1207863,transaction,365889,10038.0
2015-06-16 19:08:36.234,1161163,transaction,393691,5598.0
2015-06-16 19:33:39.154,1362813,transaction,350555,16641.0
2015-06-16 21:19:59.341,252249,transaction,113440,10532.0
2015-06-16 21:41:23.181,1253728,transaction,423911,6261.0
2015-06-16 21:36:53.136,76757,transaction,101666,12283.0
2015-06-16 21:24:23.359,196080,transaction,445299,14541.0
2015-06-16 21:34:37.394,1161163,transaction,92678,8495.0
2015-06-17 00:11:51.284,683628,transaction,394754,11717.0
2015-06-16 23:45:13.628,1229729,transaction,117762,3296.0
2015-06-16 16:12:56.611,1311579,transaction,234350,12543.0
2015-06-17 05:38:09.356,557700,transaction,381211,9562.0
2015-06-17 05:32:49.095,446730,transaction,125799,16733.0
2015-06-17 04:38:14.984,590225,transaction,315387,5585.0
2015-06-17 05:40:14.190,925189,transaction,242694,17174.0
2015-06-16 23:33:11.872,587802,transaction,84822,9607.0
2015-06-16 23:45:13.644,1229729,transaction,445106,3296.0
2015-06-16 23:24:23.534,587802,transaction,84822,1117.0
2015-06-16 23:56:02.435,1351788,transaction,59586,11096.0
2015-06-16 23:56:02.450,1351788,transaction,398671,11096.0
2015-06-16 18:30:11.496,1123703,transaction,127569,12445.0
2015-06-16 18:56:41.334,1161163,transaction,39440,12179.0
2015-06-16 18:10:34.387,872338,transaction,98893,11786.0
2015-06-16 18:10:34.434,872338,transaction,134558,11786.0
2015-06-16 18:10:41.569,1066883,transaction,212438,12669.0
2015-06-16 18:57:11.507,76757,transaction,329900,11946.0
2015-06-16 22:16:55.256,1322599,transaction,310702,17352.0
2015-06-16 22:33:00.527,723092,transaction,403477,6579.0
2015-06-16 23:19:19.259,896347,transaction,283923,17095.0
2015-06-16 23:16:33.450,581617,transaction,2917,16031.0
2015-06-16 23:07:15.644,1161163,transaction,204023,4088.0
2015-06-16 20:34:45.431,530559,transaction,194791,3538.0
2015-06-16 20:49:36.707,330672,transaction,25744,7025.0
2015-06-16 21:27:30.258,504827,transaction,299222,15794.0
2015-06-16 21:27:28.027,315252,transaction,69247,4890.0
2015-06-16 21:22:51.790,76757,transaction,412956,2416.0
2015-06-16 21:42:24.896,854854,transaction,460553,16354.0
2015-06-16 11:55:55.392,1007248,transaction,20158,16290.0
2015-06-16 06:34:01.860,1276315,transaction,466263,5637.0
2015-06-16 15:20:52.258,995925,transaction,346152,13404.0
2015-06-16 14:35:37.898,581056,transaction,100238,13645.0
2015-06-16 14:41:01.972,1057465,transaction,416017,14285.0
2015-06-17 02:40:33.443,312100,transaction,92078,3189.0
2015-06-17 03:04:25.790,205139,transaction,114342,7871.0
2015-06-16 19:48:30.671,76757,transaction,430034,5696.0
2015-06-16 19:45:19.884,819587,transaction,442902,9867.0
2015-06-16 19:09:43.699,530559,transaction,117730,3131.0
2015-06-16 19:40:13.217,1065255,transaction,326314,3483.0
2015-06-16 16:55:44.268,1154309,transaction,302307,16367.0
2015-06-16 15:56:44.557,1092478,transaction,438122,14338.0
2015-06-16 15:56:44.619,1092478,transaction,93067,14338.0
2015-06-16 15:33:00.341,1161163,transaction,312781,8337.0
2015-06-16 15:53:45.810,1161163,transaction,118318,13033.0
2015-06-16 15:59:52.171,621195,transaction,121166,7845.0
2015-06-17 05:16:46.782,664763,transaction,366734,12805.0
2015-06-17 05:42:17.914,715804,transaction,459835,9973.0
2015-06-17 05:37:41.879,557700,transaction,335459,9562.0
2015-06-17 05:37:41.879,557700,transaction,191634,9562.0
2015-06-17 05:35:05.880,367087,transaction,179372,12123.0
2015-06-16 23:56:02.450,1351788,transaction,432800,11096.0
2015-06-17 00:36:34.215,525529,transaction,289103,16533.0
2015-06-17 00:08:02.681,230498,transaction,92078,16894.0
2015-06-16 22:16:00.599,1119870,transaction,400955,10865.0
2015-06-16 22:35:26.815,549938,transaction,49870,17046.0
2015-06-16 22:47:42.143,615486,transaction,47940,9854.0
2015-06-16 23:00:09.799,537639,transaction,76196,9067.0
2015-06-16 23:06:00.529,76757,transaction,116677,15259.0
2015-06-16 20:34:45.431,530559,transaction,321089,3538.0
2015-06-16 21:06:09.880,268264,transaction,257748,12346.0
2015-06-16 19:00:27.540,1225468,transaction,385778,2078.0
2015-06-16 18:26:23.053,222696,transaction,269268,8003.0
2015-06-16 18:15:15.444,1390774,transaction,384514,15171.0
2015-06-16 18:54:38.514,566902,transaction,163486,14590.0
2015-06-16 18:48:17.147,169589,transaction,278380,11499.0
2015-06-16 18:10:34.387,872338,transaction,199617,11786.0
2015-06-16 18:51:30.552,364536,transaction,167126,7428.0
2015-06-16 10:49:35.270,330672,transaction,25744,1988.0
2015-06-16 07:31:22.973,1346711,transaction,158912,7128.0
2015-06-16 14:10:59.730,459752,transaction,238970,1695.0
2015-06-16 15:16:03.137,1161163,transaction,302307,16069.0
2015-06-16 15:22:21.793,371604,transaction,432357,755.0
2015-06-16 14:22:43.195,528074,transaction,222604,6075.0
2015-06-16 14:22:43.210,528074,transaction,312781,6075.0
2015-06-16 14:03:53.294,485161,transaction,214630,9051.0
2015-06-16 15:01:13.857,52452,transaction,230257,15776.0
2015-06-16 14:35:37.273,764821,transaction,206266,3350.0
2015-06-17 02:22:39.268,1127406,transaction,396802,13003.0
2015-06-17 02:40:45.225,1237167,transaction,396732,5711.0
2015-06-17 02:19:16.461,388893,transaction,42002,3430.0
2015-06-16 19:26:40.663,1221036,transaction,368403,6668.0
2015-06-16 19:47:59.912,1014189,transaction,449391,5506.0
2015-06-16 19:55:22.469,1113427,transaction,101926,11522.0
2015-06-16 19:50:23.996,896347,transaction,243087,12114.0
2015-06-16 19:10:34.760,198153,transaction,166327,1966.0
2015-06-16 20:00:25.743,1161163,transaction,311013,11834.0
2015-06-16 19:35:34.598,1206028,transaction,343637,17367.0
2015-06-16 19:48:30.656,76757,transaction,93680,5696.0
2015-06-16 20:01:02.122,1065255,transaction,94437,14788.0
2015-06-16 19:48:30.656,76757,transaction,90453,5696.0
2015-06-16 21:33:11.513,1065940,transaction,406133,16543.0
2015-06-16 16:12:59.559,76757,transaction,310514,15199.0
2015-06-16 15:53:45.937,1161163,transaction,326094,13033.0
2015-06-16 15:26:36.795,502083,transaction,279052,7022.0
2015-06-16 16:12:56.611,1311579,transaction,195304,12543.0
2015-06-17 01:45:36.265,794304,transaction,90748,672.0
2015-06-17 01:49:01.729,571645,transaction,396053,16335.0
2015-06-17 00:40:40.287,3926,transaction,323347,11240.0
2015-06-17 05:23:38.010,395585,transaction,212767,10692.0
2015-06-17 05:38:09.356,557700,transaction,111530,9562.0
2015-06-17 04:55:57.390,976410,transaction,53129,3779.0
2015-06-17 05:16:46.750,664763,transaction,244908,12805.0
2015-06-17 05:56:01.617,291472,transaction,417992,13554.0
2015-06-17 05:37:41.894,557700,transaction,111530,9562.0
2015-06-16 21:41:23.165,1253728,transaction,292218,6261.0
2015-06-16 21:25:36.327,1065255,transaction,161306,6767.0
2015-06-16 21:22:22.750,1065255,transaction,74804,13801.0
2015-06-16 17:01:32.389,1134975,transaction,322810,7657.0
2015-06-16 23:45:13.628,1229729,transaction,238951,3296.0
2015-06-17 00:13:57.072,896347,transaction,400868,1107.0
2015-06-16 23:43:32.203,1351788,transaction,59586,4249.0
2015-06-16 21:03:56.246,1140795,transaction,17478,10499.0
2015-06-16 20:43:44.181,991381,transaction,33139,6077.0
2015-06-16 17:58:58.608,713127,transaction,436694,9464.0
2015-06-16 18:10:34.419,872338,transaction,207125,11786.0
2015-06-16 18:24:22.337,1065255,transaction,234051,12399.0
2015-06-16 18:38:33.525,530559,transaction,159979,8640.0
2015-06-16 18:38:33.540,530559,transaction,24418,8640.0
2015-06-16 18:17:37.596,758223,transaction,227976,3075.0
2015-06-16 18:31:35.116,26923,transaction,26634,292.0
2015-06-16 11:48:44.407,1357391,transaction,247578,12306.0
2015-06-16 15:14:32.874,1160112,transaction,239816,14115.0
2015-06-16 14:22:43.164,528074,transaction,24418,6075.0
2015-06-17 02:49:10.986,835208,transaction,315756,1359.0
2015-06-17 02:38:00.602,1287670,transaction,217613,12295.0
2015-06-17 02:41:21.682,1161163,transaction,268335,11627.0
2015-06-17 03:20:20.408,527782,transaction,368193,16564.0
2015-06-16 19:40:19.059,886766,transaction,191012,7729.0
2015-06-16 19:40:10.213,1160836,transaction,61460,13977.0
2015-06-16 19:47:59.990,1014189,transaction,140853,5506.0
2015-06-16 19:52:30.995,279876,transaction,114137,3854.0
2015-06-16 19:27:47.515,46535,transaction,303790,8108.0
2015-06-16 19:18:21.436,535433,transaction,292077,13703.0
2015-06-16 19:33:52.935,819587,transaction,452518,11474.0
2015-06-16 22:29:30.352,729498,transaction,161182,2607.0
2015-06-16 23:07:42.205,1331824,transaction,69994,10364.0
2015-06-16 22:34:51.026,451610,transaction,304081,5014.0
2015-06-16 22:33:00.527,723092,transaction,73377,6579.0
2015-06-17 03:57:10.074,1142436,transaction,123629,8960.0
2015-06-17 03:33:48.715,490177,transaction,30336,2736.0
2015-06-17 04:32:35.880,915892,transaction,449786,3401.0
2015-06-16 16:12:56.611,1311579,transaction,311879,12543.0
2015-06-16 16:24:50.628,46535,transaction,380440,10345.0
2015-06-17 01:26:22.030,906325,transaction,219193,10129.0
2015-06-17 00:52:51.006,1190733,transaction,342661,600.0
2015-06-17 01:19:05.381,112167,transaction,379599,14800.0
2015-06-17 01:49:01.729,571645,transaction,332605,16335.0
2015-06-17 05:02:59.097,1405688,transaction,265920,12005.0
2015-06-17 04:50:30.292,328795,transaction,45742,12077.0
2015-06-17 05:13:07.272,850320,transaction,361850,14061.0
2015-06-17 05:28:08.390,949896,transaction,349318,13052.0
2015-06-17 05:37:41.894,557700,transaction,381211,9562.0
2015-06-17 05:36:31.624,1226691,transaction,198906,6050.0
2015-06-17 05:16:46.766,664763,transaction,216266,12805.0
2015-06-17 05:16:46.750,664763,transaction,239188,12805.0
2015-06-17 00:21:31.685,587802,transaction,47324,15465.0
2015-06-17 00:16:12.160,7016,transaction,32591,14920.0
2015-06-16 20:41:36.670,652968,transaction,38680,2377.0
2015-06-16 20:33:24.335,576184,transaction,98388,4365.0
2015-06-16 20:29:03.245,959855,transaction,432357,16741.0
2015-06-16 20:46:12.569,121951,transaction,5730,12129.0
2015-06-16 20:57:53.890,1065255,transaction,87856,5716.0
2015-06-16 20:59:31.972,530559,transaction,371008,6967.0
2015-06-16 22:24:19.727,861158,transaction,233695,7993.0
2015-06-16 22:26:10.058,1065255,transaction,44234,12839.0
2015-06-16 22:46:12.851,85734,transaction,66548,952.0
2015-06-16 23:12:00.257,302544,transaction,214737,16027.0
2015-06-16 22:35:50.997,781974,transaction,399531,5537.0
2015-06-16 08:44:16.137,315018,transaction,158086,12797.0
2015-06-16 11:20:29.716,303469,transaction,342367,4537.0
2015-06-16 18:44:32.175,1229806,transaction,60403,5910.0
2015-06-16 18:15:15.285,1390774,transaction,388318,15171.0
2015-06-16 18:46:36.032,1161163,transaction,357432,5470.0
2015-06-16 18:48:17.227,169589,transaction,309976,11499.0
2015-06-16 18:38:33.540,530559,transaction,403564,8640.0
2015-06-16 18:57:11.507,76757,transaction,301721,11946.0
2015-06-16 16:50:09.918,742661,transaction,150547,58.0
2015-06-16 17:46:18.899,628362,transaction,250072,12110.0
2015-06-16 17:15:36.475,635987,transaction,160272,13609.0
2015-06-16 14:26:29.115,266582,transaction,208813,7066.0
2015-06-17 02:54:05.708,1161163,transaction,151061,3789.0
2015-06-17 02:54:05.833,1161163,transaction,416697,3789.0
2015-06-17 02:54:05.833,1161163,transaction,144304,3789.0
2015-06-17 02:41:00.033,1245838,transaction,435167,8492.0
2015-06-16 19:47:40.141,1065255,transaction,66046,15937.0
2015-06-16 19:23:26.582,1009811,transaction,438338,13056.0
2015-06-16 20:01:01.966,1065255,transaction,91264,14788.0
2015-06-16 19:45:19.882,819587,transaction,452518,9867.0
2015-06-16 19:35:29.280,745702,transaction,39440,7602.0
2015-06-16 19:56:29.750,1065255,transaction,14387,13847.0
2015-06-16 19:48:30.656,76757,transaction,118914,5696.0
2015-06-16 19:48:30.671,76757,transaction,222166,5696.0
2015-06-16 19:47:59.990,1014189,transaction,54698,5506.0
2015-06-16 19:04:54.520,76757,transaction,90931,5986.0
2015-06-16 21:33:11.497,1065940,transaction,33139,16543.0
2015-06-16 21:52:21.026,76757,transaction,440807,13967.0
2015-06-16 21:41:23.150,1253728,transaction,461538,6261.0
2015-06-17 03:32:55.251,1337048,transaction,61796,5238.0
2015-06-17 03:33:47.779,1175423,transaction,324391,7107.0
2015-06-17 01:04:36.262,1069711,transaction,192463,4975.0
2015-06-17 01:55:33.068,1336074,transaction,41803,8285.0
2015-06-17 00:40:40.380,3926,transaction,187379,11240.0
2015-06-16 15:33:00.200,1161163,transaction,222604,8337.0
2015-06-16 16:17:39.935,76757,transaction,120990,16060.0
2015-06-16 16:12:56.611,1311579,transaction,112654,12543.0
2015-06-18 03:37:01.283,441858,transaction,11523,4919.0
2015-06-17 21:32:26.546,303480,transaction,252203,15669.0
2015-06-17 22:01:39.712,371604,transaction,200536,6296.0
2015-06-17 21:15:08.226,957312,transaction,461686,16730.0
2015-06-17 16:51:59.055,371604,transaction,346673,2257.0
2015-06-17 17:35:23.819,684514,transaction,74025,1380.0
2015-06-17 16:47:14.489,684514,transaction,136553,16976.0
2015-06-18 02:46:24.929,1373373,transaction,221481,8141.0
2015-06-18 03:26:24.137,911457,transaction,444712,14352.0
2015-06-18 03:29:41.726,122153,transaction,312699,15818.0
2015-06-18 02:51:54.518,307943,transaction,48030,8514.0
2015-06-18 02:39:55.816,261883,transaction,344421,26.0
2015-06-18 00:31:00.003,371604,transaction,496,6894.0
2015-06-17 23:43:18.661,1207006,transaction,52653,8106.0
2015-06-17 17:58:12.262,895999,transaction,40484,8310.0
2015-06-17 18:36:40.031,1160440,transaction,103941,15011.0
2015-06-17 18:42:03.755,1075090,transaction,312728,13362.0
2015-06-17 18:03:29.591,516732,transaction,8015,9504.0
2015-06-17 14:48:32.359,659293,transaction,201850,6315.0
2015-06-17 21:01:55.888,8731,transaction,305675,16221.0
2015-06-17 20:39:27.741,333296,transaction,101429,10904.0
2015-06-17 19:07:07.808,682031,transaction,269192,8660.0
2015-06-17 19:07:07.808,682031,transaction,435624,8660.0
2015-06-17 19:13:47.370,233979,transaction,398397,11859.0
2015-06-17 19:03:36.667,1229494,transaction,244374,3753.0
2015-06-17 23:04:20.454,960661,transaction,58719,3734.0
2015-06-17 22:43:24.604,263161,transaction,73568,8925.0
2015-06-17 23:24:15.494,1047813,transaction,248630,12663.0
2015-06-17 22:46:35.992,224928,transaction,344428,1464.0
2015-06-18 05:41:34.253,553179,transaction,107503,13613.0
2015-06-17 16:32:44.261,588949,transaction,40140,5889.0
2015-06-17 16:04:29.088,988939,transaction,144785,4450.0
2015-06-17 16:04:34.824,138131,transaction,377380,10248.0
2015-06-17 15:57:27.809,28524,transaction,460188,16939.0
2015-06-17 16:32:19.730,138131,transaction,377380,1878.0
2015-06-18 01:20:28.316,1165952,transaction,450082,12386.0
2015-06-18 02:12:21.960,868964,transaction,138843,14596.0
2015-06-17 21:42:50.191,371604,transaction,129972,4713.0
2015-06-17 21:19:17.034,371604,transaction,232780,5259.0
2015-06-17 22:05:14.982,204831,transaction,361734,7807.0
2015-06-17 21:53:18.996,371604,transaction,62035,13371.0
2015-06-17 22:03:39.556,345276,transaction,212742,1739.0
2015-06-17 23:48:25.697,697009,transaction,284901,4100.0
2015-06-18 00:03:50.930,1239747,transaction,357111,17428.0
2015-06-18 00:26:10.113,430822,transaction,340347,1066.0
2015-06-18 01:28:37.282,662500,transaction,399192,4166.0
2015-06-18 01:10:02.541,302488,transaction,312717,7413.0
2015-06-18 00:54:22.915,1005305,transaction,113440,5924.0
2015-06-18 05:59:00.528,617793,transaction,429846,13057.0
2015-06-18 05:41:33.516,553179,transaction,428268,13613.0
2015-06-18 05:45:45.470,213393,transaction,310233,4319.0
2015-06-18 05:06:21.334,880513,transaction,433441,9212.0
2015-06-18 05:59:00.544,617793,transaction,417621,13057.0
2015-06-17 18:06:55.762,43354,transaction,134118,9501.0
2015-06-17 17:58:38.547,294970,transaction,401074,4238.0
2015-06-17 18:38:28.534,684514,transaction,224832,10387.0
2015-06-17 18:28:40.484,521228,transaction,344462,3618.0
2015-06-17 18:10:04.947,684514,transaction,234887,3949.0
2015-06-17 07:08:19.501,903847,transaction,358076,5200.0
2015-06-17 17:42:15.247,1146172,transaction,26210,10731.0
2015-06-17 17:35:20.954,1165458,transaction,353672,6965.0
2015-06-17 17:14:12.812,143630,transaction,5730,11428.0
2015-06-17 16:51:01.330,345276,transaction,368514,15073.0
2015-06-17 17:35:26.200,730188,transaction,316753,21.0
2015-06-17 20:24:33.137,684514,transaction,14932,13850.0
2015-06-17 20:49:46.488,697408,transaction,265326,12197.0
2015-06-17 20:36:38.557,684514,transaction,254325,782.0
2015-06-17 20:39:27.741,333296,transaction,184217,10904.0
2015-06-17 20:39:27.741,333296,transaction,232607,10904.0
2015-06-17 23:14:34.069,738182,transaction,55253,13602.0
2015-06-17 22:12:51.014,986554,transaction,278663,14483.0
2015-06-17 22:23:41.121,936783,transaction,342804,12914.0
2015-06-17 23:11:10.111,901801,transaction,236049,17463.0
2015-06-17 15:44:34.418,1042112,transaction,314285,809.0
2015-06-17 15:54:25.884,243025,transaction,255729,3117.0
2015-06-17 16:19:41.915,572287,transaction,114763,4397.0
2015-06-17 16:21:13.468,371604,transaction,41803,14094.0
2015-06-17 15:30:30.734,371604,transaction,359863,660.0
2015-06-17 16:27:37.525,337843,transaction,212583,12058.0
2015-06-17 16:04:29.088,988939,transaction,69735,4450.0
2015-06-17 16:05:29.615,1027949,transaction,210928,434.0
2015-06-17 19:57:36.628,1213873,transaction,457942,12032.0
2015-06-17 19:23:04.309,1309705,transaction,449280,6187.0
2015-06-17 19:07:07.808,682031,transaction,67115,8660.0
2015-06-17 19:13:47.120,233979,transaction,281854,11859.0
2015-06-18 03:19:38.441,424807,transaction,289486,2320.0
2015-06-17 18:38:28.534,684514,transaction,22926,10387.0
2015-06-17 18:10:57.131,901283,transaction,303058,3922.0
2015-06-17 17:55:25.982,1058404,transaction,41803,592.0
2015-06-17 18:24:48.096,1187748,transaction,9131,2573.0
2015-06-17 16:57:51.826,529925,transaction,194892,2313.0
2015-06-17 16:58:08.142,684514,transaction,204057,1653.0
2015-06-17 23:03:21.383,684514,transaction,436549,2268.0
2015-06-17 22:51:26.000,345276,transaction,16199,8578.0
2015-06-17 23:05:01.299,345276,transaction,211902,15597.0
2015-06-17 21:13:39.827,684514,transaction,187934,111.0
2015-06-17 21:15:08.273,957312,transaction,24150,16730.0
2015-06-17 21:05:22.142,430569,transaction,279457,16844.0
2015-06-18 05:28:53.669,559722,transaction,16710,13131.0
2015-06-18 04:56:26.428,660620,transaction,104116,14445.0
2015-06-18 05:20:42.949,896274,transaction,262162,17536.0
2015-06-17 07:08:19.495,903847,transaction,187934,5200.0
2015-06-17 06:24:57.104,604058,transaction,249881,6629.0
2015-06-17 06:54:04.257,801554,transaction,221833,10174.0
2015-06-18 03:48:11.232,401855,transaction,420960,13103.0
2015-06-17 19:07:07.808,682031,transaction,442504,8660.0
2015-06-17 19:07:07.808,682031,transaction,249460,8660.0
2015-06-17 19:33:19.168,684514,transaction,61818,15844.0
2015-06-17 19:45:30.804,510974,transaction,436360,10576.0
2015-06-17 16:04:29.103,988939,transaction,94163,4450.0
2015-06-17 15:30:30.734,371604,transaction,91998,660.0
2015-06-18 01:03:26.374,1249422,transaction,434521,10838.0
2015-06-18 02:05:22.706,116133,transaction,48731,1396.0
2015-06-18 00:55:21.411,888465,transaction,216592,5163.0
2015-06-18 02:09:19.480,371604,transaction,383869,17408.0
2015-06-18 04:39:21.810,40251,transaction,79524,8591.0
2015-06-18 04:42:32.952,979847,transaction,66448,1062.0
2015-06-17 21:31:20.131,1233979,transaction,434772,895.0
2015-06-17 21:31:20.240,1233979,transaction,138595,895.0
2015-06-17 21:31:20.240,1233979,transaction,454662,895.0
2015-06-17 21:31:20.240,1233979,transaction,212,895.0
2015-06-17 21:40:23.375,684514,transaction,197422,1093.0
2015-06-17 21:25:10.673,684514,transaction,396185,4342.0
2015-06-17 21:54:10.510,1278686,transaction,342938,9085.0
2015-06-17 17:28:07.030,1266017,transaction,282385,3145.0
2015-06-17 17:28:18.838,1153138,transaction,355768,17335.0
2015-06-17 16:51:59.055,371604,transaction,191106,2257.0
2015-06-18 00:31:23.632,388556,transaction,49990,10179.0
2015-06-17 23:44:42.173,684514,transaction,440912,14498.0
2015-06-17 18:47:59.191,8731,transaction,16633,15391.0
2015-06-17 18:34:44.855,505824,transaction,393064,15940.0
2015-06-17 17:51:11.032,995343,transaction,155427,13315.0
2015-06-17 18:32:58.064,190159,transaction,248742,6284.0
2015-06-17 06:00:57.823,1044586,transaction,325045,3007.0
2015-06-17 06:16:19.582,151740,transaction,224595,3799.0
2015-06-17 20:59:46.964,333296,transaction,92466,16990.0
2015-06-17 20:02:19.281,1269683,transaction,198376,16833.0
2015-06-17 19:50:03.927,691013,transaction,224355,5692.0
2015-06-17 19:57:36.628,1213873,transaction,224832,12032.0
2015-06-17 19:13:47.120,233979,transaction,433697,11859.0
2015-06-17 19:13:47.120,233979,transaction,328298,11859.0
2015-06-17 19:13:47.354,233979,transaction,442150,11859.0
2015-06-17 19:07:07.808,682031,transaction,357188,8660.0
2015-06-17 19:48:22.585,1130129,transaction,304877,7373.0
2015-06-17 23:14:30.363,1176865,transaction,21017,11369.0
2015-06-18 05:17:16.589,1076611,transaction,73913,2272.0
2015-06-18 04:56:26.537,660620,transaction,377960,14445.0
2015-06-18 05:59:00.544,617793,transaction,401122,13057.0
2015-06-17 16:12:16.654,1165148,transaction,79484,14751.0
