timestamp_x,visitorid,event,itemid,transactionid,timestamp_y,property,value,categoryid,parentid
2015-06-03 17:07:30.770,1267997.0,transaction,358391.0,11723.0,1433041200000.0,461.0,988697 581051,461.0,1229.0
2015-06-04 00:42:40.951,1362413.0,transaction,12609.0,15968.0,1432436400000.0,993.0,881499,993.0,132.0
2015-06-04 00:42:40.951,1362413.0,transaction,12609.0,15968.0,1433646000000.0,202.0,550100,202.0,1008.0
2015-06-04 01:01:31.348,438441.0,transaction,307981.0,7719.0,1440903600000.0,65.0,769062,65.0,293.0
2015-06-04 01:01:31.348,438441.0,transaction,307981.0,7719.0,1439694000000.0,207.0,769062,207.0,1490.0
2015-06-04 01:01:31.348,438441.0,transaction,307981.0,7719.0,1433041200000.0,621.0,1205810,621.0,798.0
2015-06-04 01:01:31.348,438441.0,transaction,307981.0,7719.0,1433041200000.0,839.0,489797,839.0,33.0
2015-06-04 01:03:38.886,693104.0,transaction,207749.0,16627.0,1431226800000.0,764.0,1285872,764.0,1370.0
2015-06-04 01:03:38.886,693104.0,transaction,207749.0,16627.0,1433041200000.0,335.0,1290354,335.0,1486.0
2015-06-04 01:03:38.886,693104.0,transaction,207749.0,16627.0,1432436400000.0,104.0,n1800.000 10317,104.0,164.0
2015-06-04 01:03:38.886,693104.0,transaction,207749.0,16627.0,1433646000000.0,335.0,1290354,335.0,1486.0
2015-06-04 01:03:38.886,693104.0,transaction,207749.0,16627.0,1433041200000.0,104.0,n1800.000 10317,104.0,164.0
2015-06-04 01:03:38.886,693104.0,transaction,207749.0,16627.0,1437274800000.0,335.0,1290354,335.0,1486.0
2015-06-04 00:27:57.494,438441.0,transaction,119736.0,8568.0,,,,,
2015-06-04 00:06:51.784,438441.0,transaction,297292.0,14729.0,1432436400000.0,917.0,125782 n360.000 601779,917.0,1374.0
2015-06-03 23:30:56.047,747091.0,transaction,453646.0,1275.0,,,,,
2015-06-03 18:17:08.735,985901.0,transaction,58863.0,4960.0,,,,,
2015-06-03 18:31:13.462,85734.0,transaction,418746.0,9913.0,1433041200000.0,400.0,n461.400 424566,400.0,110.0
2015-06-03 17:53:27.616,57905.0,transaction,178554.0,15753.0,,,,,
2015-06-03 18:03:06.426,311402.0,transaction,208270.0,1937.0,1433041200000.0,112.0,679677,112.0,381.0
2015-06-03 17:50:44.214,57905.0,transaction,62275.0,13527.0,1431226800000.0,364.0,210566,364.0,711.0
2015-06-03 17:50:44.214,57905.0,transaction,62275.0,13527.0,1440298800000.0,713.0,769062,713.0,1615.0
2015-06-03 12:31:51.914,759288.0,transaction,52776.0,1366.0,,,,,
2015-06-03 06:33:56.007,424643.0,transaction,309005.0,10271.0,1439694000000.0,982.0,635891,982.0,1065.0
2015-06-03 06:33:56.007,424643.0,transaction,309005.0,10271.0,1432436400000.0,707.0,594471,707.0,561.0
2015-06-03 23:02:22.307,316213.0,transaction,96375.0,16715.0,,,,,
2015-06-04 03:33:46.339,576405.0,transaction,76426.0,4745.0,1437274800000.0,327.0,767107,327.0,92.0
2015-06-03 20:16:02.088,913490.0,transaction,276155.0,15139.0,,,,,
2015-06-03 20:15:22.513,580612.0,transaction,248566.0,1132.0,1438484400000.0,888.0,1029914 1154859 1318567,888.0,866.0
2015-06-03 20:15:22.513,580612.0,transaction,248566.0,1132.0,1435460400000.0,790.0,n409440.000,790.0,1492.0
2015-06-03 20:15:22.513,580612.0,transaction,248566.0,1132.0,1441508400000.0,888.0,1029914 1154859 1318567,888.0,866.0
2015-06-03 20:15:22.513,580612.0,transaction,248566.0,1132.0,1433041200000.0,790.0,n426840.000,790.0,1492.0
2015-06-03 20:15:22.513,580612.0,transaction,248566.0,1132.0,1440298800000.0,888.0,1029914 1154859 1318567,888.0,866.0
2015-06-03 20:24:43.970,379864.0,transaction,168952.0,11008.0,1433646000000.0,790.0,n80760.000,790.0,1492.0
2015-06-03 20:24:43.970,379864.0,transaction,168952.0,11008.0,1441508400000.0,790.0,n79080.000,790.0,1492.0
2015-06-03 20:24:43.970,379864.0,transaction,168952.0,11008.0,1442113200000.0,790.0,n79080.000,790.0,1492.0
2015-06-03 20:24:43.970,379864.0,transaction,168952.0,11008.0,1439089200000.0,790.0,n75840.000,790.0,1492.0
2015-06-03 21:06:22.606,949454.0,transaction,253549.0,7023.0,1439694000000.0,888.0,133671 4499 1128577 481453 1090966 1115 1297729 n48.000 350726 30603 832471,888.0,866.0
2015-06-03 21:06:22.606,949454.0,transaction,253549.0,7023.0,1433646000000.0,790.0,n7080.000,790.0,1492.0
2015-06-03 21:06:22.606,949454.0,transaction,253549.0,7023.0,1438484400000.0,888.0,133671 4499 1128577 481453 1090966 1115 1297729 n48.000 350726 30603 832471,888.0,866.0
2015-06-03 21:06:22.606,949454.0,transaction,253549.0,7023.0,1434250800000.0,790.0,n7080.000,790.0,1492.0
2015-06-03 21:06:22.606,949454.0,transaction,253549.0,7023.0,1433646000000.0,888.0,133671 4499 1128577 481453 1090966 1115 1297729 n48.000 350726 30603 832471,888.0,866.0
2015-06-03 21:06:22.606,949454.0,transaction,253549.0,7023.0,1433041200000.0,790.0,n7080.000,790.0,1492.0
2015-06-03 21:47:13.163,1093035.0,transaction,196177.0,6086.0,1436670000000.0,790.0,n116160.000,790.0,1492.0
2015-06-03 21:47:13.163,1093035.0,transaction,196177.0,6086.0,1440903600000.0,790.0,n153900.000,790.0,1492.0
2015-06-03 21:47:13.163,1093035.0,transaction,196177.0,6086.0,1435460400000.0,1036.0,726612,1036.0,1420.0
2015-06-03 21:47:13.163,1093035.0,transaction,196177.0,6086.0,1439694000000.0,790.0,n113400.000,790.0,1492.0
2015-06-03 21:47:13.163,1093035.0,transaction,196177.0,6086.0,1439694000000.0,973.0,813694,973.0,20.0
2015-06-03 21:07:42.374,438441.0,transaction,372206.0,4110.0,,,,,
2015-06-03 15:44:15.930,57905.0,transaction,267416.0,9283.0,1431226800000.0,888.0,1310452 1316896,888.0,866.0
2015-06-03 17:34:33.012,1093035.0,transaction,147555.0,10762.0,1439694000000.0,1036.0,726612,1036.0,1420.0
2015-06-03 17:34:33.012,1093035.0,transaction,147555.0,10762.0,1432436400000.0,87.0,902132,87.0,71.0
2015-06-03 17:34:33.012,1093035.0,transaction,147555.0,10762.0,1431226800000.0,159.0,519769,159.0,1028.0
2015-06-03 16:54:20.815,57905.0,transaction,459583.0,10223.0,1433646000000.0,202.0,785570,202.0,1008.0
2015-06-03 17:02:15.563,1093035.0,transaction,126929.0,13727.0,,,,,
2015-06-03 16:37:12.638,106733.0,transaction,46644.0,9625.0,1437274800000.0,888.0,125790 1079872,888.0,866.0
2015-06-03 16:37:12.638,106733.0,transaction,46644.0,9625.0,1436065200000.0,888.0,125790 1079872,888.0,866.0
2015-06-03 16:37:12.638,106733.0,transaction,46644.0,9625.0,1433646000000.0,678.0,219473,678.0,250.0
2015-06-03 16:37:12.638,106733.0,transaction,46644.0,9625.0,1440298800000.0,888.0,125790 1079872 1154859,888.0,866.0
2015-06-03 17:29:19.915,100840.0,transaction,187913.0,15150.0,1437274800000.0,888.0,560908 691283 n120.000 924073 726612 86628,888.0,866.0
2015-06-03 17:29:19.915,100840.0,transaction,187913.0,15150.0,1437879600000.0,888.0,560908 691283 n120.000 924073 726612 86628,888.0,866.0
2015-06-03 17:29:19.915,100840.0,transaction,187913.0,15150.0,1433041200000.0,159.0,519769,159.0,1028.0
2015-06-03 13:39:41.426,50921.0,transaction,448481.0,10267.0,1439694000000.0,899.0,980836,,
2015-06-03 13:39:41.426,50921.0,transaction,448481.0,10267.0,1434250800000.0,348.0,530843,348.0,1499.0
2015-06-03 14:18:15.465,789844.0,transaction,107352.0,5029.0,,,,,
2015-06-04 02:00:13.526,892355.0,transaction,433169.0,4304.0,,,,,
2015-06-04 02:14:31.480,105033.0,transaction,185896.0,10805.0,1439694000000.0,698.0,1039610 1242090,698.0,1251.0
2015-06-03 23:30:55.954,747091.0,transaction,390988.0,1275.0,1431831600000.0,216.0,637368 190776,216.0,1107.0
2015-06-03 23:09:07.780,666908.0,transaction,12885.0,14573.0,,,,,
2015-06-04 00:07:06.997,1342737.0,transaction,390591.0,5820.0,,,,,
2015-06-04 00:18:38.313,552165.0,transaction,409804.0,81.0,1439694000000.0,790.0,n22440.000,790.0,1492.0
2015-06-04 00:18:38.313,552165.0,transaction,409804.0,81.0,1431226800000.0,790.0,n23880.000,790.0,1492.0
2015-06-04 00:18:38.313,552165.0,transaction,409804.0,81.0,1432436400000.0,790.0,n23880.000,790.0,1492.0
2015-06-03 17:58:01.494,273431.0,transaction,411886.0,9591.0,,,,,
2015-06-03 17:50:44.167,57905.0,transaction,178554.0,13527.0,,,,,
2015-06-03 17:46:44.473,251892.0,transaction,143643.0,10092.0,1433041200000.0,790.0,n59400.000,790.0,1492.0
2015-06-03 17:46:44.473,251892.0,transaction,143643.0,10092.0,1439694000000.0,790.0,n71880.000,790.0,1492.0
2015-06-03 17:46:44.473,251892.0,transaction,143643.0,10092.0,1438484400000.0,790.0,n71880.000,790.0,1492.0
2015-06-03 08:34:43.351,747310.0,transaction,113952.0,14296.0,1433041200000.0,589.0,769062,589.0,1308.0
2015-06-03 22:36:29.122,1093035.0,transaction,456056.0,11840.0,,,,,
2015-06-03 22:47:41.197,542183.0,transaction,404369.0,1520.0,1435460400000.0,1096.0,n48.000,1096.0,92.0
2015-06-03 22:47:41.197,542183.0,transaction,404369.0,1520.0,1433041200000.0,678.0,688107,678.0,250.0
2015-06-03 22:01:05.898,596234.0,transaction,461891.0,4708.0,,,,,
2015-06-04 04:33:55.845,295588.0,transaction,437293.0,6111.0,1432436400000.0,720.0,n6.000 404373,720.0,305.0
2015-06-04 05:29:47.671,547933.0,transaction,334094.0,16404.0,1441508400000.0,790.0,n685680.000,790.0,1492.0
2015-06-04 05:29:47.671,547933.0,transaction,334094.0,16404.0,1437879600000.0,790.0,n596520.000,790.0,1492.0
2015-06-04 05:29:47.671,547933.0,transaction,334094.0,16404.0,1442113200000.0,790.0,n779880.000,790.0,1492.0
2015-06-03 20:15:25.469,983850.0,transaction,242245.0,7827.0,,,,,
2015-06-03 21:31:13.669,438441.0,transaction,403969.0,2517.0,1436670000000.0,790.0,n65520.000,790.0,1492.0
2015-06-03 21:31:13.669,438441.0,transaction,403969.0,2517.0,1438484400000.0,790.0,n65520.000,790.0,1492.0
2015-06-03 21:31:13.669,438441.0,transaction,403969.0,2517.0,1439089200000.0,790.0,n65520.000,790.0,1492.0
2015-06-03 21:31:13.669,438441.0,transaction,403969.0,2517.0,1440903600000.0,790.0,n65520.000,790.0,1492.0
2015-06-03 21:31:13.607,438441.0,transaction,97132.0,2517.0,,,,,
2015-06-03 21:32:38.720,859783.0,transaction,138290.0,2795.0,1433041200000.0,227.0,61493 150169 1087926,227.0,602.0
2015-06-03 21:51:56.186,438441.0,transaction,87069.0,10501.0,1431831600000.0,678.0,173842,678.0,250.0
2015-06-03 20:52:55.188,1244048.0,transaction,144507.0,15194.0,1440903600000.0,790.0,n28440.000,790.0,1492.0
2015-06-03 20:52:55.188,1244048.0,transaction,144507.0,15194.0,1437879600000.0,888.0,368821 616467 1154859 784581 1297729 n18.000 639502 n36.000 908104,888.0,866.0
2015-06-03 20:52:55.188,1244048.0,transaction,144507.0,15194.0,1437879600000.0,790.0,n27840.000,790.0,1492.0
2015-06-03 20:52:55.188,1244048.0,transaction,144507.0,15194.0,1442113200000.0,888.0,368821 616467 1154859 784581 1297729 n18.000 639502 n36.000 908104,888.0,866.0
2015-06-03 20:52:55.188,1244048.0,transaction,144507.0,15194.0,1437274800000.0,790.0,n27840.000,790.0,1492.0
2015-06-03 20:52:55.188,1244048.0,transaction,144507.0,15194.0,1440298800000.0,790.0,n28440.000,790.0,1492.0
2015-06-04 00:54:42.477,438441.0,transaction,398907.0,9636.0,1431226800000.0,283.0,1088309 150169 250259 975329 238749 33506 311971 927133 1088309 150169 250259 1296483 238749 33506 311971 956679 639502 193250 150169 84717 1025024 30603 1131156 31884 668584 851399 93792 557875 1288184 913084 1151941 150169 1330451 250259,283.0,1579.0
2015-06-04 00:54:42.477,438441.0,transaction,398907.0,9636.0,1431226800000.0,888.0,33506 311971 927133,888.0,866.0
2015-06-04 00:54:42.477,438441.0,transaction,398907.0,9636.0,1433041200000.0,941.0,1088309 150169 250259 975329,941.0,1492.0
2015-06-04 00:54:42.477,438441.0,transaction,398907.0,9636.0,1432436400000.0,470.0,769062,470.0,520.0
2015-06-04 01:51:31.494,500412.0,transaction,161354.0,9463.0,1435460400000.0,839.0,357513,839.0,33.0
2015-06-03 16:27:19.131,163561.0,transaction,421884.0,2369.0,1433041200000.0,790.0,n231480.000,790.0,1492.0
2015-06-03 16:27:19.131,163561.0,transaction,421884.0,2369.0,1433041200000.0,839.0,1115724,839.0,33.0
2015-06-03 16:27:19.131,163561.0,transaction,421884.0,2369.0,1436670000000.0,790.0,n234600.000,790.0,1492.0
2015-06-03 16:27:19.131,163561.0,transaction,421884.0,2369.0,1440298800000.0,790.0,n234600.000,790.0,1492.0
2015-06-03 15:33:14.393,57905.0,transaction,428257.0,5821.0,1438484400000.0,888.0,1097541 309080,888.0,866.0
2015-06-03 15:33:14.393,57905.0,transaction,428257.0,5821.0,1431226800000.0,112.0,679677,112.0,381.0
2015-06-03 15:33:14.393,57905.0,transaction,428257.0,5821.0,1431226800000.0,888.0,1097541,888.0,866.0
2015-06-03 15:33:14.393,57905.0,transaction,428257.0,5821.0,1431831600000.0,888.0,1097541,888.0,866.0
2015-06-03 15:33:14.393,57905.0,transaction,428257.0,5821.0,1439089200000.0,591.0,1116693,591.0,933.0
2015-06-03 16:29:46.187,1122208.0,transaction,430042.0,11808.0,,,,,
2015-06-03 15:39:26.787,451106.0,transaction,17478.0,8899.0,1439694000000.0,71.0,1128176 1186610 150169 276537,71.0,1579.0
2015-06-03 15:39:26.787,451106.0,transaction,17478.0,8899.0,1437274800000.0,71.0,1128176 1186610 150169 276537,71.0,1579.0
2015-06-03 15:39:26.787,451106.0,transaction,17478.0,8899.0,1432436400000.0,521.0,769062,521.0,654.0
2015-06-03 15:39:26.787,451106.0,transaction,17478.0,8899.0,1436670000000.0,71.0,150169 276537,71.0,1579.0
2015-06-04 02:54:29.656,983395.0,transaction,385755.0,10539.0,1438484400000.0,888.0,n23088.000 1154859,888.0,866.0
2015-06-04 02:54:29.656,983395.0,transaction,385755.0,10539.0,1439694000000.0,278.0,769062,278.0,362.0
2015-06-04 02:54:29.656,983395.0,transaction,385755.0,10539.0,1431831600000.0,888.0,n23088.000,888.0,866.0
2015-06-04 02:54:29.656,983395.0,transaction,385755.0,10539.0,1439089200000.0,888.0,n23088.000 1154859,888.0,866.0
2015-06-04 02:49:28.030,597930.0,transaction,146364.0,14495.0,,,,,
2015-06-04 02:16:24.272,1037560.0,transaction,97890.0,7.0,1439694000000.0,546.0,769062,546.0,250.0
2015-06-04 02:16:24.272,1037560.0,transaction,97890.0,7.0,1431226800000.0,790.0,n151680.000,790.0,1492.0
2015-06-04 02:43:11.361,268428.0,transaction,232172.0,14644.0,,,,,
2015-06-04 01:53:07.152,438441.0,transaction,119736.0,2787.0,,,,,
2015-06-03 17:18:02.556,1252195.0,transaction,326234.0,6883.0,,,,,
2015-06-03 16:45:02.290,1088976.0,transaction,390799.0,17462.0,,,,,
2015-06-03 17:37:10.824,480628.0,transaction,361976.0,15638.0,1433041200000.0,790.0,n37200.000,790.0,1492.0
2015-06-03 17:37:10.824,480628.0,transaction,361976.0,15638.0,1438484400000.0,790.0,n32040.000,790.0,1492.0
2015-06-03 17:37:10.824,480628.0,transaction,361976.0,15638.0,1440298800000.0,790.0,n33480.000,790.0,1492.0
2015-06-03 17:37:10.824,480628.0,transaction,361976.0,15638.0,1439089200000.0,790.0,n33360.000,790.0,1492.0
2015-06-03 17:01:44.729,151498.0,transaction,413921.0,14088.0,,,,,
2015-06-03 13:16:18.646,743835.0,transaction,76196.0,13332.0,1439089200000.0,102.0,n216.000 396934,102.0,351.0
2015-06-03 13:16:18.646,743835.0,transaction,76196.0,13332.0,1439694000000.0,102.0,n216.000 396934,102.0,351.0
2015-06-03 13:16:18.646,743835.0,transaction,76196.0,13332.0,1442113200000.0,102.0,1279814 n252.000 396934,102.0,351.0
2015-06-03 13:16:18.646,743835.0,transaction,76196.0,13332.0,1439694000000.0,678.0,1289493,678.0,250.0
2015-06-03 13:16:18.646,743835.0,transaction,76196.0,13332.0,1440298800000.0,102.0,n216.000 396934,102.0,351.0
2015-06-03 13:51:31.895,494239.0,transaction,177179.0,15371.0,1435460400000.0,888.0,288369 529637 1318567,888.0,866.0
2015-06-03 13:51:31.895,494239.0,transaction,177179.0,15371.0,1436670000000.0,932.0,980836,932.0,777.0
2015-06-03 13:51:31.895,494239.0,transaction,177179.0,15371.0,1437274800000.0,888.0,288369 529637 1318567,888.0,866.0
2015-06-03 13:51:31.895,494239.0,transaction,177179.0,15371.0,1436670000000.0,888.0,288369 529637 1318567,888.0,866.0
2015-06-03 18:11:29.786,749201.0,transaction,198209.0,15958.0,1432436400000.0,204.0,992862 677128 221748 1185589,204.0,933.0
2015-06-03 18:11:29.786,749201.0,transaction,198209.0,15958.0,1440298800000.0,888.0,1051803 1059499 n713162556.000 992862 677128 221748 1185589 n25.920 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n24.000 1187104 1284577 n12.000 1175087 n3840.000 1187104 1284577 491900 1284577 992862 625815 1119999 1284577 1141052 n24.000 288796 1284577 842796 1154859,888.0,866.0
2015-06-03 18:11:29.786,749201.0,transaction,198209.0,15958.0,1439089200000.0,888.0,1051803 1059499 n713162556.000 992862 677128 221748 1185589 n25.920 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n24.000 1187104 1284577 n12.000 1175087 n3840.000 1187104 1284577 491900 1284577 992862 625815 1119999 1284577 1141052 n24.000 288796 1284577 842796 1154859,888.0,866.0
2015-06-03 18:11:29.786,749201.0,transaction,198209.0,15958.0,1438484400000.0,888.0,1051803 1059499 n713162556.000 992862 677128 221748 1185589 n25.920 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n24.000 1187104 1284577 n12.000 1175087 n3840.000 1187104 1284577 491900 1284577 992862 625815 1119999 1284577 1141052 n24.000 288796 1284577 842796 1154859,888.0,866.0
2015-06-03 18:11:29.786,749201.0,transaction,198209.0,15958.0,1431226800000.0,790.0,n177480.000,790.0,1492.0
2015-06-04 05:28:28.052,187302.0,transaction,417927.0,2680.0,1435460400000.0,790.0,n537720.000,790.0,1492.0
2015-06-04 05:28:28.052,187302.0,transaction,417927.0,2680.0,1439694000000.0,1000.0,237874 1022520,1000.0,92.0
2015-06-04 05:28:28.052,187302.0,transaction,417927.0,2680.0,1439694000000.0,790.0,n537720.000,790.0,1492.0
2015-06-04 05:28:28.052,187302.0,transaction,417927.0,2680.0,1436670000000.0,790.0,n537720.000,790.0,1492.0
2015-06-04 05:28:28.052,187302.0,transaction,417927.0,2680.0,1436065200000.0,790.0,n537720.000,790.0,1492.0
2015-06-03 23:41:51.282,438441.0,transaction,191640.0,9376.0,,,,,
2015-06-03 23:08:12.859,763195.0,transaction,76533.0,16485.0,1435460400000.0,678.0,367680,678.0,250.0
2015-06-03 23:28:39.251,633063.0,transaction,402462.0,4601.0,,,,,
2015-06-03 12:34:18.830,342306.0,transaction,390984.0,2371.0,,,,,
2015-06-03 12:34:18.830,342306.0,transaction,370295.0,2371.0,1433041200000.0,28.0,150169 431733,28.0,1604.0
2015-06-03 07:15:07.083,1137704.0,transaction,69442.0,17279.0,1441508400000.0,790.0,n12480.000,790.0,1492.0
2015-06-03 07:15:07.083,1137704.0,transaction,69442.0,17279.0,1439694000000.0,790.0,n12360.000,790.0,1492.0
2015-06-03 07:15:07.083,1137704.0,transaction,69442.0,17279.0,1440903600000.0,790.0,n12960.000,790.0,1492.0
2015-06-03 06:15:22.944,1297821.0,transaction,121086.0,10621.0,1435460400000.0,1036.0,1318567,1036.0,1420.0
2015-06-03 22:21:21.160,57905.0,transaction,429769.0,609.0,,,,,
2015-06-03 22:30:58.174,1093035.0,transaction,288525.0,6154.0,1435460400000.0,227.0,300602,227.0,602.0
2015-06-03 23:02:22.307,316213.0,transaction,72422.0,16715.0,,,,,
2015-06-03 22:40:32.512,255393.0,transaction,20740.0,12843.0,1434250800000.0,790.0,n20880.000,790.0,1492.0
2015-06-03 22:40:32.512,255393.0,transaction,20740.0,12843.0,1435460400000.0,790.0,n20880.000,790.0,1492.0
2015-06-03 22:40:32.512,255393.0,transaction,20740.0,12843.0,1439089200000.0,790.0,n21960.000,790.0,1492.0
2015-06-03 22:40:32.512,255393.0,transaction,20740.0,12843.0,1436065200000.0,790.0,n20880.000,790.0,1492.0
2015-06-04 04:28:20.605,770282.0,transaction,152433.0,1791.0,1442113200000.0,790.0,n99360.000,790.0,1492.0
2015-06-04 04:28:20.605,770282.0,transaction,152433.0,1791.0,1441508400000.0,790.0,n100080.000,790.0,1492.0
2015-06-04 04:28:20.605,770282.0,transaction,152433.0,1791.0,1433646000000.0,790.0,n99720.000,790.0,1492.0
2015-06-04 04:28:20.605,770282.0,transaction,152433.0,1791.0,1432436400000.0,698.0,283006 812080,698.0,1251.0
2015-06-03 19:47:35.765,1322865.0,transaction,313391.0,8771.0,1439694000000.0,227.0,1157517,227.0,602.0
2015-06-03 19:09:19.272,438441.0,transaction,211718.0,2623.0,,,,,
2015-06-03 19:11:46.516,961411.0,transaction,232172.0,6323.0,,,,,
2015-06-03 19:06:42.052,1402575.0,transaction,333089.0,14123.0,1437879600000.0,790.0,n13800.000,790.0,1492.0
2015-06-03 19:06:42.052,1402575.0,transaction,333089.0,14123.0,1432436400000.0,470.0,769062,470.0,520.0
2015-06-03 21:07:42.374,438441.0,transaction,419468.0,4110.0,1437879600000.0,790.0,n76080.000,790.0,1492.0
2015-06-03 21:07:42.374,438441.0,transaction,419468.0,4110.0,1438484400000.0,790.0,n76080.000,790.0,1492.0
2015-06-03 20:49:40.683,438441.0,transaction,398489.0,1795.0,1435460400000.0,202.0,1216550 3548,202.0,1008.0
2015-06-03 20:49:40.683,438441.0,transaction,398489.0,1795.0,1433041200000.0,384.0,726612,384.0,140.0
2015-06-03 20:19:08.435,469105.0,transaction,309778.0,1839.0,,,,,
2015-06-03 16:23:40.042,432499.0,transaction,142671.0,17068.0,1435460400000.0,776.0,508854,776.0,727.0
2015-06-03 16:02:21.887,1257751.0,transaction,52888.0,2712.0,1433041200000.0,992.0,n7920.000 10317,992.0,1008.0
2015-06-03 15:22:08.272,1159681.0,transaction,413990.0,8082.0,,,,,
2015-06-04 01:26:22.528,777788.0,transaction,165773.0,2846.0,1431226800000.0,364.0,152395,364.0,711.0
2015-06-04 01:26:22.528,777788.0,transaction,165773.0,2846.0,1431226800000.0,917.0,n4942752.000,917.0,1374.0
2015-06-04 00:24:55.168,892355.0,transaction,443188.0,3746.0,,,,,
2015-06-05 03:04:22.589,530033.0,transaction,357474.0,7771.0,1433646000000.0,698.0,887448 174342,698.0,1251.0
2015-06-05 01:59:04.060,610403.0,transaction,168386.0,6958.0,1433041200000.0,839.0,590597,839.0,33.0
2015-06-04 21:35:55.272,196128.0,transaction,321577.0,9619.0,1440298800000.0,790.0,n42360.000,790.0,1492.0
2015-06-04 21:35:55.272,196128.0,transaction,321577.0,9619.0,1431831600000.0,790.0,n34320.000,790.0,1492.0
2015-06-04 21:35:55.272,196128.0,transaction,321577.0,9619.0,1439089200000.0,790.0,n42360.000,790.0,1492.0
2015-06-04 21:35:55.272,196128.0,transaction,321577.0,9619.0,1431226800000.0,283.0,619728 1090933 426009 452490 n39912.000 1090933 656479 639502 619728 150169 884380 237874 597220 149279 3608 1128577 631756 31696 253420 880137 379924 221948 1182091 1297729 698513 703408 148823 1063382 1262216 913084 1128577 533127 1243756 584096 221948 285545 109670 158502 1128577,283.0,1579.0
2015-06-04 21:18:06.467,438441.0,transaction,258901.0,9925.0,1431226800000.0,1081.0,769062,1081.0,1224.0
2015-06-04 21:18:06.467,438441.0,transaction,258901.0,9925.0,1433041200000.0,928.0,769062,928.0,20.0
2015-06-04 16:44:58.921,1317721.0,transaction,6731.0,3770.0,1433041200000.0,102.0,769062,102.0,351.0
2015-06-04 16:44:58.921,1317721.0,transaction,6731.0,3770.0,1435460400000.0,28.0,150169 274770 79212,28.0,1604.0
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1439694000000.0,790.0,n968400.000,790.0,1492.0
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1442113200000.0,566.0,1178208 n780.000 424566,,
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1438484400000.0,790.0,n968400.000,790.0,1492.0
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1440298800000.0,566.0,1178208 n780.000 424566,,
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1441508400000.0,790.0,n968400.000,790.0,1492.0
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1441508400000.0,566.0,1178208 n780.000 424566,,
2015-06-04 16:58:22.947,503857.0,transaction,184716.0,3844.0,1442113200000.0,790.0,n968400.000,790.0,1492.0
2015-06-04 16:58:45.983,1230978.0,transaction,41803.0,13204.0,1432436400000.0,1036.0,769062 1154859 769062,1036.0,1420.0
2015-06-04 17:11:31.811,1384800.0,transaction,285758.0,5708.0,1439694000000.0,698.0,430845 98427,698.0,1251.0
2015-06-04 17:34:06.631,434418.0,transaction,349140.0,3785.0,1432436400000.0,227.0,985131,227.0,602.0
2015-06-04 23:29:17.441,646421.0,transaction,458919.0,2120.0,1433041200000.0,202.0,937671,202.0,1008.0
2015-06-04 23:29:17.441,646421.0,transaction,458919.0,2120.0,1436065200000.0,888.0,937671,888.0,866.0
2015-06-04 23:29:17.441,646421.0,transaction,458919.0,2120.0,1442113200000.0,888.0,937671 317132,888.0,866.0
2015-06-04 23:29:17.441,646421.0,transaction,458919.0,2120.0,1432436400000.0,888.0,937671,888.0,866.0
2015-06-04 23:29:17.441,646421.0,transaction,282064.0,2120.0,1431226800000.0,112.0,679677,112.0,381.0
2015-06-04 23:22:52.250,1224659.0,transaction,204777.0,16998.0,,,,,
2015-06-05 00:03:14.026,633063.0,transaction,312728.0,9453.0,1441508400000.0,888.0,441568 1154859 86628,888.0,866.0
2015-06-05 00:03:14.026,633063.0,transaction,312728.0,9453.0,1437274800000.0,888.0,441568 1154859 86628,888.0,866.0
2015-06-05 00:03:14.026,633063.0,transaction,312728.0,9453.0,1442113200000.0,888.0,441568 1154859 86628,888.0,866.0
2015-06-05 00:03:14.026,633063.0,transaction,312728.0,9453.0,1437879600000.0,888.0,441568 1154859 86628,888.0,866.0
2015-06-05 04:33:46.706,729152.0,transaction,31514.0,12327.0,,,,,
2015-06-05 04:49:52.494,878690.0,transaction,105812.0,10326.0,1435460400000.0,776.0,822498,776.0,727.0
2015-06-05 04:49:52.494,878690.0,transaction,105812.0,10326.0,1439694000000.0,83.0,1067552,83.0,1621.0
2015-06-04 17:43:38.106,307607.0,transaction,26102.0,7207.0,,,,,
2015-06-04 18:29:26.527,128223.0,transaction,302563.0,2055.0,1439089200000.0,888.0,437265 621217 n36.000 n84.000 257817 351615 1174943 1154859,888.0,866.0
2015-06-04 18:29:26.527,128223.0,transaction,302563.0,2055.0,1437274800000.0,888.0,437265 621217 n36.000 n84.000 257817 351615 1174943 1154859,888.0,866.0
2015-06-04 18:29:26.527,128223.0,transaction,302563.0,2055.0,1437879600000.0,888.0,437265 621217 n36.000 n84.000 257817 351615 1174943 1154859,888.0,866.0
